path,energi0,homogenitas0,entropy0,contras0,dissimilarity0,ASM0,correlation0,energi45,homogenitas45,entropy45,contras45,dissimilarity45,ASM45,correlation45,energi90,homogenitas90,entropy90,contras90,dissimilarity90,ASM90,correlation90,energi135,homogenitas135,entropy135,contras135,dissimilarity135,ASM135,correlation135,labels
segmented_410,0.20135177163447116,0.5329592266293911,6.702013566891265,715816961.0001197,5592321.000000344,0.20135177163447116,0.2072516570693972,0.15926470255715175,0.40959969823274817,6.857610832126012,715816961.000097,5592321.000000819,0.15926470255715175,-0.07239696569399769,0.17389635005562049,0.4750462251426758,6.700249486560614,715816960.9999623,5592321.000000691,0.17389635005562049,0.01950391759568374,0.16051025456479293,0.4108024494600758,6.869544830146419,715816960.9999768,5592321.000000074,0.16051025456479293,-0.06605260156422874,hasil/segmentasi
segmented_411,0.3604655387335553,0.6291527263566838,4.6098583988253505,715816961.0000318,5592321.0000001555,0.3604655387335553,0.044195641914719856,0.3422674923332028,0.5890721432989382,4.6917408551352935,715816961.0000284,5592321.000000462,0.3422674923332028,-0.055722027212869854,0.39795150789823747,0.6807321988415357,4.5542346357208165,715816960.9999399,5592321.00000021,0.39795150789823747,0.26168105004613024,0.3439154502549615,0.5905478197197452,4.694674022067338,715816961.0000461,5592321.000000451,0.3439154502549615,-0.033027855417503804,hasil/segmentasi
segmented_412,0.12233194753217344,0.44224896034858885,7.483902971598777,715816960.9998258,5592320.999999759,0.12233194753217344,0.0683246392471152,0.09880057975139278,0.3296786050265789,7.672540363317869,715816960.9998289,5592321.000000224,0.09880057975139278,-0.10849433745869043,0.11494722398593604,0.4211993005112942,7.472360767709707,715816961.0001962,5592321.000000458,0.11494722398593604,0.006088366599863544,0.09886038736464214,0.32866010192530354,7.678504947839675,715816961.0002542,5592320.999998827,0.09886038736464214,-0.11225340926360734,hasil/segmentasi
segmented_413,0.24948160419003826,0.5708125238969997,6.2259165587877305,715816960.9998629,5592320.999999704,0.24948160419003826,0.25369136101783074,0.20413957520910872,0.4608484903981864,6.385595720822336,715816961.00008,5592321.000000429,0.20413957520910872,-0.00657775868159353,0.2256641577143301,0.5331661864606634,6.220648046138015,715816960.9999019,5592321.00000043,0.2256641577143301,0.09965664153753492,0.20612047942303946,0.4621646136928127,6.400648572991041,715816961.0000691,5592321.000000292,0.20612047942303946,-0.004589262443034453,hasil/segmentasi
segmented_414,0.3034903991833956,0.6173278632393671,5.416763440349495,715816960.9999088,5592320.999999869,0.3034903991833956,0.21214207855448985,0.26576681820668074,0.5256728797008035,5.653415958336916,715816961.0000674,5592320.999999431,0.26576681820668074,0.03691847700960503,0.28816041365011263,0.5921665316979771,5.44718680826621,715816960.9999621,5592321.000000194,0.28816041365011263,0.11737298896107523,0.2641050315176894,0.522904755779955,5.649517805302738,715816961.0000805,5592320.999999696,0.2641050315176894,0.025225024599160206,hasil/segmentasi
segmented_415,0.20244945923427496,0.5192517726188469,6.345349165805175,715816960.9999466,5592320.999999523,0.20244945923427496,0.13936724523495753,0.17038656857336434,0.4213933406213324,6.4612721590609565,715816960.9999374,5592321.000000728,0.17038656857336434,-0.06132645223069843,0.19084754155563594,0.4947588961320338,6.339895306188226,715816960.9999595,5592320.999999536,0.19084754155563594,0.05956070677017468,0.17222308787737006,0.4242574907993463,6.475065377428314,715816961.0001003,5592321.000000295,0.17222308787737006,-0.03857979060360082,hasil/segmentasi
segmented_416,0.24897687100757313,0.5873548934677698,6.340236934078124,715816961.0001096,5592320.999998879,0.24897687100757313,0.32783885731602547,0.1796821421328875,0.42951052980052895,6.448406625681985,715816961.0000902,5592320.999999554,0.1796821421328875,-0.11054988739471298,0.18927795547097767,0.47310855624359593,6.349935597917348,715816960.9999245,5592320.999999748,0.18927795547097767,-0.05282546729517065,0.18048777243762218,0.43064758832718597,6.456328130124926,715816961.0001556,5592321.000000016,0.18048777243762218,-0.10545297982402284,hasil/segmentasi
segmented_417,0.19351800381506892,0.5158514717967955,6.750870863345089,715816961.0000293,5592321.000000007,0.19351800381506892,0.19336920621667633,0.1529113491585991,0.39924532454930795,6.834184586714075,715816961.0000051,5592321.000000284,0.1529113491585991,-0.12223689428288136,0.16942382068989684,0.46448906355859165,6.734026336283984,715816960.9998645,5592320.999999735,0.16942382068989684,-0.00010505634515422255,0.1577183360616392,0.40612072331008053,6.87455324012146,715816960.999868,5592320.9999996405,0.1577183360616392,-0.06653257427502814,hasil/segmentasi
segmented_418,0.20528454241347563,0.52755484446241,6.507719368637829,715816960.9998834,5592321.000000025,0.20528454241347563,0.15716887373636654,0.16454268565613764,0.41311562336697033,6.61134770974023,715816961.0000699,5592321.000000073,0.16454268565613764,-0.08963502939607071,0.18150862893338468,0.4772491780097017,6.506790696082538,715816960.9999743,5592320.999999662,0.18150862893338468,0.009425721304639055,0.1660192953468336,0.4154749333783298,6.62466665897083,715816960.9999785,5592321.000000549,0.1660192953468336,-0.08100745278273239,hasil/segmentasi
segmented_419,0.26431182105841877,0.5809257459679087,5.904952077443554,715816960.9999244,5592320.999999339,0.26431182105841877,0.19013042852664722,0.2289693155731219,0.4889614253711854,6.103942105725781,715816961.0001403,5592321.000000602,0.2289693155731219,0.012457041006651204,0.24700613619557943,0.5524677732522043,5.920560300402936,715816960.9999753,5592320.999999695,0.24700613619557943,0.10098294407270793,0.23077175690372861,0.4907273694903527,6.116766710371293,715816961.0001005,5592320.999999347,0.23077175690372861,0.035272865437801594,hasil/segmentasi
segmented_42,0.2136882115673296,0.548215733262713,6.454126693432742,715816961.0000168,5592321.000000194,0.2136882115673296,0.19267312830336966,0.1679827214021967,0.41878783792803775,6.615007661886308,715816960.9997845,5592320.9999988265,0.1679827214021967,-0.08868841221794715,0.1830937067549568,0.48598792258273255,6.460137714914323,715816961.0000792,5592320.9999994375,0.1830937067549568,0.03504919836357258,0.16858103470040378,0.41972626146290043,6.620515795015699,715816961.0001543,5592321.0000008615,0.16858103470040378,-0.08185555781686966,hasil/segmentasi
segmented_420,0.18622914235198648,0.5046624248210116,6.819690029565662,715816960.9998643,5592320.999999889,0.18622914235198648,0.1447500454861574,0.15512857925472595,0.4029656925450502,6.949688904471023,715816960.9998561,5592321.0000002235,0.15512857925472595,-0.06463663908016817,0.17520357588478358,0.47987745158245876,6.81675740486787,715816960.999887,5592321.00000033,0.17520357588478358,0.07873038007702458,0.15497882511455072,0.40327161405725653,6.945204870921014,715816960.9998859,5592320.9999999255,0.15497882511455072,-0.055037307891671,hasil/segmentasi
segmented_421,0.20345591215067219,0.526944099416272,6.5953197391216944,715816960.9999171,5592321.000000397,0.20345591215067219,0.16948758971301742,0.16829692810350189,0.42046375539828434,6.752231142934837,715816960.9999245,5592320.999999171,0.16829692810350189,-0.06184037250142544,0.1863806208233574,0.48959168903316386,6.6170923312086884,715816961.0000238,5592320.999999226,0.1863806208233574,0.0598464713869779,0.1758895935786692,0.4314951748526002,6.809424718642988,715816961.0001122,5592321.000000254,0.1758895935786692,0.00597131559531431,hasil/segmentasi
segmented_422,0.17937813263301794,0.470941970868948,6.821474390724327,715816960.9998295,5592321.000000531,0.17937813263301794,0.06222736414422981,0.15386321949308565,0.39834881578420717,6.825886390661365,715816960.9999539,5592321.000000184,0.15386321949308565,-0.11747812849883785,0.1865376776458145,0.4877878852293031,6.818735073483102,715816960.9998872,5592320.999999619,0.1865376776458145,0.1400473551686592,0.17482797145721335,0.4313359182726179,6.971226455969097,715816961.0000119,5592321.000000317,0.17482797145721335,0.07260321289097126,hasil/segmentasi
segmented_423,0.40197319710640195,0.6996769042199649,4.80266914493137,715816960.9999744,5592321.00000068,0.40197319710640195,0.4160058807876849,0.32086164427146524,0.5697095406823178,5.018776907809929,715816961.0000569,5592321.000000097,0.32086164427146524,-0.006969903401925968,0.32727326779416416,0.5953196885479572,4.941841879115192,715816960.999994,5592321.000000488,0.32727326779416416,0.027018778879572696,0.31540612651127375,0.5643769021216244,5.005331429796472,715816960.9998964,5592320.999999413,0.31540612651127375,-0.04196881154913248,hasil/segmentasi
segmented_424,0.29184386050703187,0.6082540230302655,5.7194380376123215,715816960.9999852,5592321.000000902,0.29184386050703187,0.25681722967351217,0.24143680079997035,0.49931571985704853,5.873284815994325,715816960.9998871,5592320.999999281,0.24143680079997035,-0.007185676726943155,0.2574100945551185,0.5481231657867821,5.772992843322612,715816960.9998364,5592321.00000058,0.2574100945551185,0.07976134368405914,0.23585542636507523,0.4911624189600611,5.854496121869318,715816961.0000058,5592320.999999766,0.23585542636507523,-0.051775591413792385,hasil/segmentasi
segmented_425,0.18174622049212089,0.5126887560719604,6.860155369763675,715816961.0000978,5592321.000000192,0.18174622049212089,0.1581415839399166,0.14253699693841973,0.38728299536923866,7.019363975510791,715816961.0000472,5592320.9999982,0.14253699693841973,-0.10047995488242735,0.1591315374781643,0.4624476597633597,6.850083865788938,715816960.9999299,5592321.000000553,0.1591315374781643,0.021269679301659836,0.14407624108989558,0.3895931912535998,7.033234070632333,715816961.0000445,5592320.999999034,0.14407624108989558,-0.08549802037346632,hasil/segmentasi
segmented_426,0.1274195695276783,0.4427099486100828,7.453235942828985,715816961.0001454,5592320.999998201,0.1274195695276783,0.0775930705086759,0.1022650582761931,0.33186271246733984,7.58550741028377,715816961.0002258,5592321.000000308,0.1022650582761931,-0.13968924712808298,0.11670732344011585,0.4159770961180883,7.405793164062445,715816961.000019,5592321.000000383,0.11670732344011585,-0.018989246631892755,0.10255192931134076,0.33145659893925233,7.594848705635156,715816961.0001985,5592320.999999349,0.10255192931134076,-0.1339615672339843,hasil/segmentasi
segmented_427,0.2393065079295096,0.5579042177880308,5.951916966676307,715816961.0000025,5592321.000000128,0.2393065079295096,0.15662088920818337,0.20198417536811572,0.4581593779105326,6.110122623679919,715816961.0000812,5592320.999999121,0.20198417536811572,-0.08166645019207047,0.22422906297595718,0.5285696304180537,5.957643468179629,715816961.0001158,5592321.000000155,0.22422906297595718,0.04604824241325593,0.2068554033306965,0.4638030704786721,6.145502565875911,715816960.9999102,5592321.000000042,0.2068554033306965,-0.033200068581662155,hasil/segmentasi
segmented_428,0.10932876901422876,0.4291632980155935,7.851579727579311,715816961.0000762,5592321.000000327,0.10932876901422876,0.11749375086514237,0.08119753283095364,0.29672634073005427,7.939983305092015,715816960.9998356,5592320.999998752,0.08119753283095364,-0.15476855522598815,0.09253650233084972,0.37603010157479083,7.774251023841555,715816961.0001042,5592321.000000131,0.09253650233084972,-0.060908764552264655,0.07986595243232855,0.294379574877743,7.913776643635685,715816960.9999622,5592321.000000862,0.07986595243232855,-0.17093749821816184,hasil/segmentasi
segmented_429,0.15579594191816734,0.4759074322802729,7.109582484242707,715816960.9999241,5592321.000000845,0.15579594191816734,0.0952059079634484,0.1279694425118303,0.368612276838504,7.264921316357062,715816960.9999216,5592321.0000003,0.1279694425118303,-0.10814075676755519,0.1447006229850544,0.4487426904479265,7.103484981305571,715816960.9999844,5592320.999999545,0.1447006229850544,0.0207866733844549,0.1288888709627305,0.3707916839324532,7.271295846978555,715816960.9998089,5592320.99999965,0.1288888709627305,-0.10359865220798099,hasil/segmentasi
segmented_43,0.35282169052170037,0.6570666871435138,5.132499397887868,715816960.9999802,5592321.000000073,0.35282169052170037,0.3313916456129076,0.2951079353015878,0.5493617369661749,5.314398905096452,715816960.9999714,5592320.9999998575,0.2951079353015878,-0.0050892209919249426,0.3092920161248853,0.5933971622069732,5.2006421543225345,715816961.000054,5592320.99999965,0.3092920161248853,0.06869743643350346,0.2947485913056222,0.5484878975891219,5.312732390068581,715816960.9999851,5592321.000000337,0.2947485913056222,-0.004344430231626312,hasil/segmentasi
segmented_430,0.20366898944078618,0.5243992320343808,6.511909467152219,715816960.9999408,5592321.000000284,0.20366898944078618,0.1578201888415515,0.1701746056343234,0.4221384553347389,6.649964213892409,715816961.000017,5592320.999999113,0.1701746056343234,-0.06787855068660549,0.1892341564573464,0.4943421433466593,6.499316233198763,715816961.0001217,5592321.000000299,0.1892341564573464,0.0701954956486183,0.17065040388099095,0.42193412669993563,6.653180455860599,715816960.9999634,5592320.999999314,0.17065040388099095,-0.05849751348856493,hasil/segmentasi
segmented_431,0.23980259257353528,0.5619056331237394,6.246854039405799,715816960.9999503,5592320.999999858,0.23980259257353528,0.18196176716252016,0.1991491870507075,0.454304816497079,6.406974784786177,715816961.0001314,5592320.999999477,0.1991491870507075,-0.049458974240837277,0.2166626148392181,0.5154064322989966,6.2801888706266125,715816961.0000046,5592321.000000092,0.2166626148392181,0.07065890390410286,0.2011562355686468,0.4572165327806093,6.422065098206376,715816961.0000538,5592320.999999899,0.2011562355686468,-0.020701852972186227,hasil/segmentasi
segmented_432,0.3004381085762167,0.6066092081923907,5.595336297105217,715816960.9999266,5592320.999999801,0.3004381085762167,0.22440758737334224,0.2611464399037591,0.5188822093089632,5.753276311571379,715816960.9999743,5592320.999999904,0.2611464399037591,-0.007524181849846455,0.28431441513898287,0.5803443267618373,5.622372439185086,715816961.0000455,5592320.999999733,0.28431441513898287,0.12169963699082256,0.2707254619581567,0.5297481043273214,5.78515055398553,715816960.9999688,5592321.000001128,0.2707254619581567,0.06275545533551097,hasil/segmentasi
segmented_433,0.21438866885202273,0.5414398906868925,6.50910920787276,715816960.999953,5592320.9999997625,0.21438866885202273,0.22106370083349008,0.1748990398214614,0.4299918632530267,6.655710985616172,715816961.0001075,5592321.000000017,0.1748990398214614,-0.011845198792646394,0.18733688450934546,0.48582349806439923,6.506973814109146,715816961.0000434,5592321.000000193,0.18733688450934546,0.07546470703916405,0.1723116059992429,0.4262756999473879,6.638290222755406,715816961.0001507,5592321.000000269,0.1723116059992429,-0.025841074226848205,hasil/segmentasi
segmented_434,0.24165056052265355,0.5583284959558381,6.103348066813845,715816960.9999951,5592320.999999715,0.24165056052265355,0.1725445587895669,0.207490499737982,0.4647260783114397,6.260856953916844,715816960.9997996,5592320.999998802,0.207490499737982,-0.03101376845040074,0.22747056332684107,0.5329589130604684,6.112357535289202,715816960.9999936,5592321.000000333,0.22747056332684107,0.09149319856121808,0.2088706363099812,0.46583588288958466,6.269205174578321,715816961.0001004,5592320.999999233,0.2088706363099812,-0.015416275945460344,hasil/segmentasi
segmented_435,0.21841839552247297,0.5223927024563869,6.38689305501446,715816961.0000747,5592321.000000915,0.21841839552247297,0.13887403971861506,0.20568156985415917,0.46667728032892075,6.552377163840401,715816960.999949,5592320.999999889,0.20568156985415917,0.08711822180400397,0.21736307128487628,0.5224130726948133,6.367857694201449,715816961.0000452,5592320.999999543,0.21736307128487628,0.1341377029593893,0.18771382221562272,0.44021652858618193,6.456116708588194,715816960.9999256,5592321.0000008065,0.18771382221562272,-0.06096899629708924,hasil/segmentasi
segmented_436,0.2258524904761088,0.5535509056330085,6.352910564501119,715816960.9998839,5592321.000000732,0.2258524904761088,0.2167486519452213,0.1825868190252254,0.43670924527381005,6.506478027971497,715816960.9999255,5592320.999999273,0.1825868190252254,-0.04516668255225918,0.1969894565019651,0.4964255449211315,6.3541955983061795,715816960.9999404,5592320.999999758,0.1969894565019651,0.051238617039077235,0.18202609104912654,0.435658212462042,6.501486982253954,715816960.9999802,5592321.000000089,0.18202609104912654,-0.04570101504447383,hasil/segmentasi
segmented_437,0.11354644948705672,0.42859142504595393,7.601694733361524,715816960.9999021,5592321.00000087,0.11354644948705672,0.0483950301829322,0.09181120987960419,0.31770780209939603,7.781538440490887,715816961.000026,5592320.999998425,0.09181120987960419,-0.13538074843780326,0.10883460155967722,0.41412512043799804,7.594255750374227,715816961.0000252,5592321.000000804,0.10883460155967722,-0.002822267055960467,0.09243267919152875,0.31911256351345396,7.791900848199472,715816961.0001185,5592320.999999136,0.09243267919152875,-0.12855935947106809,hasil/segmentasi
segmented_438,0.3875559069285113,0.6677120830543359,4.550101471949901,715816961.0000623,5592321.000000424,0.3875559069285113,0.30219621311997885,0.34790479738410224,0.594421160523748,4.688178497114768,715816960.9999648,5592321.000000168,0.34790479738410224,0.08300183063374975,0.3722462693374824,0.646639258344233,4.592883081095028,715816960.9999546,5592321.000000422,0.3722462693374824,0.19751727723570203,0.3491724011362423,0.5955014713649389,4.690157676177894,715816960.9999559,5592321.000000467,0.3491724011362423,0.11135909455360836,hasil/segmentasi
segmented_439,0.20941790969866758,0.5324803964889071,6.5542703519212395,715816961.0001532,5592320.999999229,0.20941790969866758,0.16365186691160194,0.17383071006464973,0.42686532009586386,6.725124902058798,715816961.000138,5592321.000000954,0.17383071006464973,-0.04545219591186296,0.18989557619031838,0.49523941556640655,6.539269852489842,715816961.0000427,5592320.999998866,0.18989557619031838,0.04585620487861632,0.17325364170626625,0.4261497169952953,6.718013113789616,715816960.9997876,5592320.999999704,0.17325364170626625,-0.05699982434260141,hasil/segmentasi
segmented_44,0.16836747205953084,0.4911942066556344,6.863852431728364,715816960.9998648,5592320.999999752,0.16836747205953084,0.1149592164259584,0.13940514753203068,0.38444099980243956,7.015937047843241,715816961.0001684,5592321.000000777,0.13940514753203068,-0.1077093044420492,0.15665162342591052,0.4613675839722308,6.8688211454833015,715816960.999956,5592320.9999986375,0.15665162342591052,0.04059815406089762,0.1395497019159159,0.3834922019037234,7.020840707152081,715816961.0001885,5592321.000000281,0.1395497019159159,-0.09186727191755581,hasil/segmentasi
segmented_440,0.1606272081587679,0.4940734243088754,7.074730643004026,715816960.999947,5592321.000000374,0.1606272081587679,0.16475289622118855,0.12171051943341857,0.3596572155724732,7.1963174580162335,715816960.9999834,5592321.000000752,0.12171051943341857,-0.055894756980509275,0.13531455200392767,0.42960799638838554,7.057801514282288,715816960.9999231,5592320.999999776,0.13531455200392767,0.03176312559776324,0.12043229859455162,0.3566977141612653,7.184592004661469,715816961.0000967,5592320.99999959,0.12043229859455162,-0.06241495917230368,hasil/segmentasi
segmented_441,0.156513344291832,0.48166798164378927,7.100311887244279,715816960.9999921,5592321.000000559,0.156513344291832,0.12329876658278255,0.12681684119891448,0.3682423097724157,7.2624490604542125,715816961.0000961,5592321.000000641,0.12681684119891448,-0.08932116731211152,0.1429831662671568,0.4483191415132775,7.0858448344999525,715816961.0001526,5592321.000000075,0.1429831662671568,0.01495266330803488,0.1285072493587113,0.37040046618963995,7.284023874325702,715816960.9999695,5592320.999999715,0.1285072493587113,-0.06657638236129258,hasil/segmentasi
segmented_442,0.1667617008628913,0.49944195033687,6.940425237362403,715816961.000061,5592321.000000598,0.1667617008628913,0.16448795840662625,0.12627010304345285,0.36352188072052677,7.0287270061886655,715816961.0000935,5592321.000000526,0.12627010304345285,-0.12330157438120307,0.13850933216144437,0.43093759588988506,6.894951185189288,715816961.0000749,5592321.000000619,0.13850933216144437,-0.027107324369206518,0.12474131134587278,0.3617719578377684,7.012396040978585,715816960.9998745,5592320.999999812,0.12474131134587278,-0.14689829114382857,hasil/segmentasi
segmented_443,0.19371570434791882,0.5198179249542632,6.607128000390827,715816961.0001307,5592321.000000836,0.19371570434791882,0.18330731393177208,0.15929934967334988,0.41014443794172367,6.774630778181088,715816960.9998436,5592320.999999332,0.15929934967334988,-0.045714997322528636,0.1752498984900061,0.479437087948706,6.617880330075748,715816961.0000745,5592321.000000041,0.1752498984900061,0.057994932738853956,0.15872960587536358,0.4090189265620785,6.767553455395036,715816960.9998964,5592321.000000696,0.15872960587536358,-0.045397732419412695,hasil/segmentasi
segmented_444,0.20567427875778607,0.5337441743544036,6.523377629603903,715816961.0000045,5592320.999998977,0.20567427875778607,0.16295988067932918,0.1666183227793128,0.4202706394468105,6.669620366283103,715816960.9999481,5592321.000000792,0.1666183227793128,-0.07370836404123894,0.1821153275227495,0.48190197581581246,6.534558225918491,715816960.9998671,5592321.000000748,0.1821153275227495,0.04451497761721144,0.16645039786058577,0.41874063701030095,6.673124189105438,715816960.9999688,5592321.000000555,0.16645039786058577,-0.07339616496879807,hasil/segmentasi
segmented_445,0.23543330228122356,0.5460084923364953,6.169529421888795,715816961.0000294,5592320.999999158,0.23543330228122356,0.15587689117258013,0.1993852481534908,0.45307074101346295,6.272281258356492,715816960.999989,5592321.000001073,0.1993852481534908,-0.07117167282084902,0.22172390844949402,0.5189429394145748,6.170186106758007,715816961.0000836,5592321.000000222,0.22172390844949402,0.07839631032330543,0.20644032529958492,0.4631212983528962,6.309693513580978,715816961.0000403,5592320.999999853,0.20644032529958492,-0.013751860502777716,hasil/segmentasi
segmented_446,0.21051265361727484,0.5451438571821914,6.64117665793375,715816960.9997661,5592320.999999862,0.21051265361727484,0.238656961908462,0.15795116920049077,0.4046036294325564,6.744298813042021,715816961.0001966,5592320.999998885,0.15795116920049077,-0.1076485048116676,0.17112399005899878,0.4609717810590526,6.631412685041968,715816961.0000775,5592321.0000003865,0.17112399005899878,-0.00938213298588694,0.15980081543112004,0.4062494449654869,6.764234162863577,715816961.0000688,5592320.999999828,0.15980081543112004,-0.08538223683777395,hasil/segmentasi
segmented_447,0.20800871971715001,0.5513941901476035,6.734777971807659,715816960.9999058,5592321.0000004275,0.20800871971715001,0.25074996428758134,0.1485132057469237,0.3917516491373695,6.841245996129725,715816960.9999367,5592320.999999229,0.1485132057469237,-0.10978752831429316,0.15973970361943374,0.4492257815294676,6.711814976355595,715816960.9999082,5592320.999998997,0.15973970361943374,-0.017361884517986613,0.14900281737583262,0.393835853958221,6.844335081874405,715816960.9999042,5592321.000000032,0.14900281737583262,-0.10031981270312557,hasil/segmentasi
segmented_448,0.14891982094993012,0.4713098490523526,7.181565949380752,715816960.9998819,5592320.999999516,0.14891982094993012,0.15128555452131448,0.1179295054318854,0.35392178283089853,7.309299979484189,715816960.9999672,5592320.999999636,0.1179295054318854,-0.11070804847841258,0.1306357060407037,0.4241991867104514,7.1679626342199,715816960.9999819,5592321.0000003185,0.1306357060407037,-0.018281660285906155,0.11805688015717243,0.3547162817478754,7.3099308236492435,715816961.0000249,5592320.999999423,0.11805688015717243,-0.11716267177090295,hasil/segmentasi
segmented_449,0.14394928144641192,0.4611099114019293,7.342404603099713,715816960.9999585,5592321.000000313,0.14394928144641192,0.1083353824990972,0.11923359157579981,0.3578725286832315,7.5021720005026875,715816961.0001837,5592320.999999026,0.11923359157579981,-0.08605597446688228,0.13184775789941408,0.4309211169995954,7.31312425390587,715816961.0000559,5592321.000000595,0.13184775789941408,0.009320566054800732,0.11323395450812346,0.34626226006360755,7.436955950951395,715816961.0000805,5592321.000000518,0.11323395450812346,-0.14005900909145463,hasil/segmentasi
segmented_45,0.21053829531564108,0.5266348716115034,6.421527257548691,715816960.999889,5592320.999999741,0.21053829531564108,0.14748772297173132,0.18034535419206035,0.4343114325203194,6.559255704196468,715816961.00002,5592321.000000637,0.18034535419206035,-0.061133477484506316,0.2011646951366577,0.509238701437559,6.419496847888621,715816960.9998491,5592320.999999299,0.2011646951366577,0.08538473572283538,0.17898203220079176,0.4311911603840843,6.554474622416544,715816961.0001305,5592320.9999994375,0.17898203220079176,-0.06328252519916898,hasil/segmentasi
segmented_450,0.18509880755614067,0.507647550052408,6.763093923420874,715816960.9999616,5592320.999999677,0.18509880755614067,0.14110758114762054,0.1545342570993907,0.4047987561856252,6.9297643896057926,715816960.9999496,5592321.000000384,0.1545342570993907,-0.060006156462792434,0.1720966853990153,0.47959326737242614,6.7628002946973735,715816961.0000713,5592320.999999898,0.1720966853990153,0.03651062228813058,0.1548235178029345,0.40496338135891274,6.9333259133225384,715816960.9999362,5592320.999998864,0.1548235178029345,-0.059228548320446724,hasil/segmentasi
segmented_451,0.12918065151670946,0.4495474215123776,7.443743328649387,715816960.9998255,5592321.000001105,0.12918065151670946,0.0700654849001189,0.10367112725724578,0.3371383287442958,7.602872356254049,715816960.9997824,5592321.000000293,0.10367112725724578,-0.11983216446797326,0.11912458855696817,0.4216873683590062,7.423722024674401,715816960.9999398,5592321.00000042,0.11912458855696817,0.009940302924542297,0.10424238162523419,0.3353674436763844,7.625744782830163,715816961.0001913,5592320.999999587,0.10424238162523419,-0.1124549762993473,hasil/segmentasi
segmented_452,0.16351233152554479,0.4832146041726557,7.114731924926512,715816961.0000564,5592321.00000061,0.16351233152554479,0.13314185733340245,0.13252836009030194,0.3742170705590817,7.251087589540951,715816961.0000769,5592321.0000005895,0.13252836009030194,-0.08486684144079469,0.14968301766353295,0.4520645789850625,7.092115791885839,715816961.0001377,5592321.000000411,0.14968301766353295,0.04563164978928824,0.13682279145693116,0.38148799978316694,7.288488419315655,715816960.999959,5592321.000000534,0.13682279145693116,-0.03339530698159449,hasil/segmentasi
segmented_453,0.28196607691913717,0.5869675383416475,5.796446611746488,715816961.0001249,5592321.000000244,0.28196607691913717,0.19972525839029556,0.26041872225813706,0.5208813829942532,5.9757711019926925,715816960.99993,5592320.999999535,0.26041872225813706,0.08643067406788744,0.26776289856569063,0.562915456297498,5.804997813057133,715816960.999896,5592321.0000004545,0.26776289856569063,0.11656789433580704,0.24435505462918494,0.501672190044531,5.914629882435505,715816961.0001249,5592320.999999656,0.24435505462918494,-0.014383971865474687,hasil/segmentasi
segmented_454,0.09056632194798757,0.40432898161007996,8.036818845221909,715816960.9999132,5592321.000000151,0.09056632194798757,0.03697847854812613,0.0655260733625107,0.2686031773771356,8.129235957063749,715816961.0000736,5592321.000001004,0.0655260733625107,-0.21786815942000395,0.07775245400959985,0.3635012223281432,7.946189247131318,715816960.9998395,5592321.000000865,0.07775245400959985,-0.07667193467491432,0.0659149086634225,0.26900067598611815,8.141192255600561,715816961.0001881,5592320.999999427,0.0659149086634225,-0.21316295317931513,hasil/segmentasi
segmented_455,0.5736871437115332,0.7836275437654466,3.1120932916505897,715816961.000025,5592321.000000212,0.5736871437115332,0.27900761503473853,0.5389340377092089,0.7361541805597037,3.224174881829682,715816960.9999565,5592320.999999969,0.5389340377092089,0.045701388906801574,0.5673381874323059,0.772715729754914,3.133552778597852,715816961.0000708,5592321.000000269,0.5673381874323059,0.19852824733091876,0.5394151799305347,0.7365058508130579,3.222700862480037,715816960.9999466,5592321.00000002,0.5394151799305347,0.052748920175620724,hasil/segmentasi
segmented_456,0.6797872155899575,0.8416045580014758,2.352988987891654,715816961.000047,5592320.999999858,0.6797872155899575,0.26522254300160053,0.6503518337736646,0.8077961244940229,2.4501192105961636,715816960.9999475,5592321.000000047,0.6503518337736646,0.04750177429669363,0.6764199813770387,0.836065201277023,2.3649841438082717,715816960.9999607,5592320.999999993,0.6764199813770387,0.21783763364200073,0.6468124343595147,0.8050171448955876,2.4582397239771687,715816960.9999743,5592320.999999748,0.6468124343595147,0.038120266562119,hasil/segmentasi
segmented_457,0.3649974150389005,0.6539956254179219,4.808534438224293,715816960.9999942,5592321.00000034,0.3649974150389005,0.22250919092276739,0.32146701991682025,0.5716078612918863,4.942085345184196,715816961.0000505,5592321.000000195,0.32146701991682025,-0.02541402304173341,0.348995276481541,0.6282676359837152,4.84613721205543,715816961.0001059,5592320.9999999795,0.348995276481541,0.13457932251192217,0.3333447047728256,0.5840198672605957,4.96985074361862,715816961.000044,5592320.999999323,0.3333447047728256,0.04356720504314228,hasil/segmentasi
segmented_458,0.9287745498469887,0.9655318988664333,0.5164075378024825,715816961.0000067,5592320.999999964,0.9287745498469887,0.16867757861211072,0.9232559797342973,0.9609282923395619,0.5440388575294368,715816961.000003,5592320.999999998,0.9232559797342973,0.06599214994517329,0.9379282189448431,0.9731449694541132,0.47011859643630943,715816961.000004,5592320.999999934,0.9379282189448431,0.37401732827926243,0.9232837723581706,0.960901889904509,0.5428314009591557,715816961.000003,5592321.000000006,0.9232837723581706,0.06082370689718113,hasil/segmentasi
